type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
PAYMENT,13096.32,C1875425749,0.0,0.0,M2058889046,0.0,0.0,0.0
PAYMENT,10066.46,C785124395,1346238.78,1336172.32,M1554368405,0.0,0.0,0.0
CASH_OUT,73712.45,C437187641,40526.0,0.0,C1807373606,531107.9,604820.35,0.0
CASH_IN,376030.87,C438479639,1405259.15,1781290.01,C1583408697,1437885.61,1042184.23,0.0
TRANSFER,591800.69,C1587734228,118452.0,0.0,C1796120200,1009757.66,1601558.34,0.0
CASH_OUT,153610.26,C1998802336,36110.0,0.0,C74924057,0.0,153610.26,0.0
TRANSFER,255516.25,C572459018,22156.0,0.0,C930464851,0.0,255516.25,0.0
PAYMENT,5274.38,C2054301722,0.0,0.0,M855727627,0.0,0.0,0.0
PAYMENT,28972.56,C1209057158,46676.0,17703.44,M440086297,0.0,0.0,0.0
CASH_OUT,239424.47,C1429803973,0.0,0.0,C665502076,2347403.04,2586827.51,0.0
CASH_IN,74625.91,C929427059,4574119.16,4648745.07,C278766159,1240292.09,1165666.18,0.0
PAYMENT,12462.1,C563382501,657972.95,645510.86,M1313965972,0.0,0.0,0.0
PAYMENT,13815.74,C2080573223,0.0,0.0,M1954159584,0.0,0.0,0.0
CASH_IN,101523.33,C404620818,7228255.0,7329778.33,C1639844097,205567.25,104043.92,0.0
PAYMENT,14688.75,C281671438,113712.43,99023.69,M447193696,0.0,0.0,0.0
CASH_IN,221271.23,C1498245925,2029158.65,2250429.87,C855799113,2746922.3,2626513.12,0.0
PAYMENT,7586.41,C1243162636,0.0,0.0,M607131611,0.0,0.0,0.0
CASH_IN,32780.57,C1433544664,2709349.66,2742130.23,C676826990,102272.27,202947.29,0.0
CASH_IN,59762.71,C1042938817,6410805.99,6470568.7,C397081529,1134942.9,1075180.19,0.0
CASH_IN,11548.34,C385478798,111443.52,122991.86,C1456341426,1128131.51,1116583.17,0.0
PAYMENT,34376.01,C1462484036,0.0,0.0,M1482500858,0.0,0.0,0.0
TRANSFER,1840329.74,C2031756191,35396.0,0.0,C965494426,4858980.0,6699309.73,0.0
CASH_IN,146092.02,C1360111900,4555.0,150647.02,C1039553160,434027.97,287935.95,0.0
CASH_OUT,144178.65,C628399328,0.0,0.0,C401389693,757040.94,901219.59,0.0
TRANSFER,511168.06,C836128340,1188.0,0.0,C1485649858,685391.08,1196559.14,0.0
PAYMENT,10490.34,C239007725,464.0,0.0,M1396681843,0.0,0.0,0.0
CASH_IN,280654.95,C1102798434,3199963.51,3480618.46,C1117822937,2498112.54,2217457.59,0.0
PAYMENT,8330.38,C1835901945,35265.0,26934.62,M1892817970,0.0,0.0,0.0
TRANSFER,3272610.4,C1434919037,40025.0,0.0,C1398214571,0.0,3272610.4,0.0
CASH_OUT,196602.8,C246427086,31.0,0.0,C1287372957,0.0,196602.8,0.0
PAYMENT,11959.47,C1540753862,5520.0,0.0,M1330974710,0.0,0.0,0.0
PAYMENT,2086.59,C1896261340,0.0,0.0,M1910545969,0.0,0.0,0.0
CASH_OUT,339029.44,C571743135,32452.0,0.0,C24556667,0.0,339029.44,0.0
CASH_OUT,119672.22,C543411221,1750.0,0.0,C2108770655,617214.74,736886.95,0.0
CASH_OUT,59811.69,C781961144,9964.0,0.0,C294080960,873150.18,932961.86,0.0
PAYMENT,829.2,C645357921,198.0,0.0,M593611367,0.0,0.0,0.0
PAYMENT,10538.0,C2023693690,21017.0,10479.0,M2140091689,0.0,0.0,0.0
PAYMENT,5928.91,C1785008625,0.0,0.0,M1680206683,0.0,0.0,0.0
CASH_OUT,296197.62,C616667122,19507.0,0.0,C1053917441,0.0,376845.34,0.0
PAYMENT,13199.34,C882363341,73322.0,60122.66,M1004434914,0.0,0.0,0.0
CASH_OUT,158967.0,C724659254,7771.41,0.0,C1470110619,554789.39,713756.39,0.0
CASH_OUT,103740.47,C642865228,0.0,0.0,C567348450,254367.67,358108.14,0.0
TRANSFER,518751.81,C548675514,11108.96,0.0,C1796516928,777511.96,1296263.77,0.0
PAYMENT,1797.45,C529156178,0.0,0.0,M1232550383,0.0,0.0,0.0
CASH_OUT,179333.48,C664727915,240098.0,60764.52,C1011927637,6017797.5,6197130.99,0.0
CASH_IN,294196.46,C1744432270,104133.0,398329.46,C141172942,0.0,0.0,0.0
CASH_OUT,35033.78,C249182070,0.0,0.0,C2137734988,253722.24,288756.02,0.0
TRANSFER,721881.72,C1788349008,0.0,0.0,C576860953,1289280.65,2011162.37,0.0
CASH_OUT,64451.56,C19911223,10606.0,0.0,C1055472197,0.0,64451.56,0.0
CASH_IN,196610.44,C1322151105,16216228.01,16412838.45,C232158824,820888.84,624278.39,0.0
CASH_IN,173446.04,C1444001871,25256.0,198702.04,C1487211950,88782.83,0.0,0.0
CASH_OUT,165603.05,C2063895703,0.0,0.0,C1044382619,568626.03,734229.08,0.0
CASH_IN,312214.8,C1035061512,138.0,312352.8,C1580348350,1278816.33,966601.53,0.0
PAYMENT,10150.39,C1072699450,54911.0,44760.61,M2070769585,0.0,0.0,0.0
TRANSFER,788752.09,C1134676704,0.0,0.0,C455051099,1073108.06,1861860.15,0.0
PAYMENT,4926.94,C1646849522,0.0,0.0,M813635228,0.0,0.0,0.0
CASH_IN,47795.25,C1340594472,336808.96,384604.21,C2132821511,202128.38,154333.12,0.0
TRANSFER,22936.52,C226962067,0.0,0.0,C1375309588,56712.58,79649.11,0.0
CASH_OUT,213669.25,C1948998827,68832.0,0.0,C1082909382,35096.96,248766.21,0.0
CASH_OUT,29101.58,C1526404454,0.0,0.0,C207820871,135072.54,164174.11,0.0
TRANSFER,1061421.51,C1504862184,1835.0,0.0,C33743015,0.0,1061421.51,0.0
PAYMENT,4484.66,C1476810055,10101.79,5617.13,M818126444,0.0,0.0,0.0
CASH_OUT,22659.93,C1621226927,202321.85,179661.92,C67949510,391160.19,413820.12,0.0
CASH_OUT,101691.3,C898185501,0.0,0.0,C193865280,2915831.79,3017523.1,0.0
CASH_OUT,77548.26,C1145715621,36.0,0.0,C1358902076,870382.14,947930.4,0.0
CASH_OUT,188768.32,C972295412,0.0,0.0,C1452291694,2807632.91,2996401.23,0.0
DEBIT,1242.13,C110994226,42201.0,40958.87,C738257103,111771.4,113013.52,0.0
CASH_OUT,164186.06,C900403576,0.0,0.0,C575853652,11363986.33,11528172.39,0.0
TRANSFER,682861.08,C1938102689,260829.96,0.0,C820051389,68008.47,716472.26,0.0
CASH_IN,128388.05,C1948959395,3086917.15,3215305.2,C708054672,3197884.95,3069496.9,0.0
CASH_IN,188776.14,C73224686,11543.0,200319.14,C1683370394,164559.48,0.0,0.0
CASH_OUT,46481.18,C1508518199,0.0,0.0,C1331781069,1692023.48,1738504.66,0.0
CASH_OUT,175463.72,C1573969543,5020.0,0.0,C2070862241,616230.0,791693.72,0.0
CASH_IN,234862.48,C1077355038,1619.0,236481.48,C972379777,60244.7,0.0,0.0
PAYMENT,14579.44,C1863910799,440063.39,425483.94,M884229549,0.0,0.0,0.0
PAYMENT,3533.1,C1820064842,10359.0,6825.9,M244416634,0.0,0.0,0.0
PAYMENT,7947.7,C565125282,0.0,0.0,M1765838233,0.0,0.0,0.0
CASH_IN,42681.78,C1120990234,7978065.41,8020747.2,C1898150915,859172.99,816491.21,0.0
CASH_OUT,107678.46,C2066030836,49594.0,0.0,C178210266,0.0,107678.46,0.0
CASH_OUT,53710.83,C1873645065,10135.0,0.0,C1841344523,211076.9,264787.73,0.0
PAYMENT,13628.48,C2070444885,178177.0,164548.52,M271695717,0.0,0.0,0.0
PAYMENT,6498.25,C1005168413,1017.0,0.0,M441941124,0.0,0.0,0.0
CASH_OUT,109852.92,C1473971012,0.0,0.0,C906267613,1331212.62,1441065.54,0.0
PAYMENT,6830.93,C1037582816,132.0,0.0,M1635957921,0.0,0.0,0.0
PAYMENT,9086.84,C2084488616,124215.22,115128.38,M582861344,0.0,0.0,0.0
CASH_IN,46184.03,C1754999420,1233694.22,1279878.25,C554186945,76364.22,30180.19,0.0
CASH_IN,463246.53,C1243541738,119570.0,582816.53,C857155214,117234.85,0.0,0.0
PAYMENT,22594.64,C1347016735,205255.0,182660.36,M1590608943,0.0,0.0,0.0
CASH_OUT,10852.97,C1928927062,0.0,0.0,C1652410367,1802907.47,1798155.33,0.0
PAYMENT,1459.13,C1582471987,1731.0,271.87,M2100841762,0.0,0.0,0.0
CASH_OUT,199691.1,C1611165065,153895.85,0.0,C95489770,2237995.81,2437686.92,0.0
CASH_IN,114363.07,C185690923,1599399.26,1713762.33,C1915089150,1225368.97,1111005.9,0.0
PAYMENT,2083.57,C500690047,0.0,0.0,M943762622,0.0,0.0,0.0
CASH_OUT,276379.8,C158029162,0.0,0.0,C1926041429,1619768.78,1896148.58,0.0
CASH_IN,72830.62,C651624853,3687254.7,3760085.32,C1265282538,91340.69,18510.07,0.0
CASH_OUT,136617.12,C551232710,0.0,0.0,C1599334040,3383675.75,3520292.87,0.0
CASH_OUT,160310.38,C927553505,0.0,0.0,C794077381,217798.0,378108.38,0.0
CASH_OUT,41521.0,C1017952938,434.0,0.0,C810536891,822081.63,863602.63,0.0
PAYMENT,745.52,C1899031157,70839.0,70093.48,M383188764,0.0,0.0,0.0
PAYMENT,22139.66,C2125590619,15519.0,0.0,M431964651,0.0,0.0,0.0
PAYMENT,2513.27,C251693833,0.0,0.0,M2085329620,0.0,0.0,0.0
TRANSFER,161941.01,C1409184687,245677.69,83736.68,C1994605271,634102.86,796043.87,0.0
CASH_OUT,402217.18,C1907094879,0.0,0.0,C1404176853,4739130.8,5223782.18,0.0
PAYMENT,3181.73,C577875339,82644.0,79462.27,M1280459788,0.0,0.0,0.0
PAYMENT,30315.57,C2122529407,0.0,0.0,M526954575,0.0,0.0,0.0
CASH_IN,59279.78,C263929798,230127.0,289406.78,C1084319198,260147.63,200867.85,0.0
CASH_OUT,110086.37,C1011801523,1419.0,0.0,C1738798488,0.0,110086.37,0.0
TRANSFER,505126.86,C1994079277,4549.0,0.0,C571430450,0.0,505126.86,0.0
CASH_OUT,77517.53,C1794730602,20433.0,0.0,C1413989789,8015.0,57264.84,0.0
CASH_IN,308194.54,C2143668724,107570.0,415764.54,C1987424416,20358.0,0.0,0.0
PAYMENT,38661.97,C1425766473,199421.02,160759.05,M396683460,0.0,0.0,0.0
CASH_OUT,251557.03,C539099961,26400.0,0.0,C221687564,1279882.67,3061970.56,0.0
CASH_OUT,264233.92,C689001802,68065.85,0.0,C1784469037,8036.0,272269.92,0.0
PAYMENT,35640.88,C1768234912,9232.0,0.0,M1312685310,0.0,0.0,0.0
PAYMENT,1858.31,C1551526280,0.0,0.0,M1097067952,0.0,0.0,0.0
CASH_OUT,116669.11,C582416012,0.0,0.0,C1653995643,314619.74,431288.86,0.0
PAYMENT,7871.61,C179379206,60643.28,52771.67,M836618567,0.0,0.0,0.0
PAYMENT,8538.8,C132939897,24840.0,16301.2,M642261104,0.0,0.0,0.0
CASH_OUT,15455.06,C1274672717,201581.0,186125.94,C196160137,0.0,15455.06,0.0
TRANSFER,1022910.31,C1124077816,574430.85,0.0,C1242362509,0.0,1022910.31,0.0
CASH_OUT,200710.57,C1706118469,0.0,0.0,C326155670,655196.98,855907.55,0.0
PAYMENT,19957.23,C886192812,0.0,0.0,M874130805,0.0,0.0,0.0
TRANSFER,841853.4,C15240990,0.0,0.0,C730035352,1532992.4,2374845.8,0.0
CASH_OUT,142566.36,C605318738,0.0,0.0,C1990129430,427319.19,569885.55,0.0
CASH_OUT,179624.73,C1398079419,14831.0,0.0,C1303329507,180113.93,359738.66,0.0
PAYMENT,6697.61,C567318547,113692.0,106994.39,M1140796151,0.0,0.0,0.0
PAYMENT,18245.66,C1142578195,0.0,0.0,M894723537,0.0,0.0,0.0
CASH_OUT,88906.39,C1962108373,33295.0,0.0,C560733362,1790811.96,1879718.34,0.0
CASH_IN,90188.3,C294663618,8695052.22,8785240.51,C377772623,5361280.44,5271092.14,0.0
CASH_OUT,52681.66,C873249930,0.0,0.0,C178049663,163690.69,216372.35,0.0
PAYMENT,22498.12,C1915832989,0.0,0.0,M1161479324,0.0,0.0,0.0
CASH_OUT,106459.24,C1876187961,0.0,0.0,C1219169266,1559950.37,1666409.61,0.0
CASH_OUT,98920.23,C322484537,0.0,0.0,C865515882,4781753.04,4880673.27,0.0
PAYMENT,17250.92,C2069315533,0.0,0.0,M933500355,0.0,0.0,0.0
PAYMENT,17504.95,C1954702699,0.0,0.0,M1910023795,0.0,0.0,0.0
PAYMENT,3620.61,C420218405,20021.0,16400.39,M713311810,0.0,0.0,0.0
PAYMENT,9784.63,C591977668,50816.0,41031.37,M807324177,0.0,0.0,0.0
CASH_OUT,118832.16,C2037274446,0.0,0.0,C139175748,132006.22,250838.38,0.0
CASH_OUT,129186.7,C1638733522,23152.0,0.0,C304668888,235149.24,466391.96,0.0
CASH_IN,99324.08,C704554078,1365298.26,1464622.33,C1147717854,6138969.7,6039645.62,0.0
CASH_OUT,388227.61,C677691160,0.0,0.0,C1107228492,926076.6,1314304.21,0.0
CASH_OUT,87738.6,C55398824,7103.0,0.0,C1064198369,145461.58,233200.18,0.0
CASH_IN,428711.67,C1449126143,3316280.51,3744992.18,C2120528456,1518795.69,1508776.38,0.0
CASH_OUT,130165.21,C1945685773,21598.0,0.0,C1577568654,0.0,130165.21,0.0
CASH_OUT,117899.12,C211088172,243.0,0.0,C1259836459,347834.88,465734.0,0.0
CASH_OUT,63653.6,C1351482545,56482.0,0.0,C1185567380,787131.23,1230320.92,0.0
CASH_OUT,14122.01,C1630279200,102025.0,87902.99,C249852630,1041831.09,1055953.11,0.0
CASH_IN,300438.74,C626561669,138369.5,438808.24,C112127247,686987.27,1557707.2,0.0
TRANSFER,283351.29,C782002455,0.0,0.0,C705103232,1158953.41,1442304.71,0.0
CASH_IN,244615.84,C1037114422,12201.0,256816.84,C1396683227,1249895.35,1005279.51,0.0
CASH_OUT,179038.43,C600811074,0.0,0.0,C1389977146,984971.24,1164009.67,0.0
CASH_IN,23998.34,C535308953,3227750.79,3251749.13,C1940189108,42045.49,18047.14,0.0
CASH_OUT,198226.13,C1826275935,0.0,0.0,C1210315704,4815991.81,5014217.94,0.0
PAYMENT,8042.47,C1659750686,190529.98,182487.51,M1735649096,0.0,0.0,0.0
CASH_OUT,242890.36,C1366693135,0.0,0.0,C2127569275,917187.26,1160077.62,0.0
PAYMENT,1100.94,C839943749,0.0,0.0,M1862826299,0.0,0.0,0.0
CASH_IN,260917.42,C2028528978,2502775.86,2763693.28,C479161446,429984.76,169067.34,0.0
CASH_IN,82519.33,C2001141542,49772.0,132291.33,C1799526644,23499.61,0.0,0.0
TRANSFER,1717580.54,C1540875249,574184.0,0.0,C167998635,1919337.24,3856423.45,0.0
CASH_IN,34533.77,C1549492046,9157484.83,9192018.6,C1891473904,72649.52,38115.75,0.0
PAYMENT,1436.61,C1576432253,21398.0,19961.39,M534716490,0.0,0.0,0.0
CASH_IN,4007.35,C815409832,4250157.2,4254164.55,C1898673154,1325205.23,1321197.88,0.0
PAYMENT,16735.85,C856042800,0.0,0.0,M255647031,0.0,0.0,0.0
PAYMENT,17860.91,C547554325,0.0,0.0,M641026320,0.0,0.0,0.0
PAYMENT,2929.77,C1055094777,0.0,0.0,M775897342,0.0,0.0,0.0
CASH_IN,199978.41,C238788551,64770.0,264748.41,C1174341177,0.0,0.0,0.0
CASH_OUT,234943.68,C704024524,0.0,0.0,C2044561498,1411599.45,1646543.13,0.0
CASH_OUT,437219.3,C1745598363,331921.24,0.0,C1409799699,8055330.99,8492550.29,0.0
PAYMENT,4684.29,C1365833867,33331.32,28647.03,M1299223504,0.0,0.0,0.0
CASH_OUT,623632.85,C332018432,0.0,0.0,C1630106228,1594104.53,2217737.38,0.0
PAYMENT,19083.16,C1656260784,16324.0,0.0,M455251996,0.0,0.0,0.0
TRANSFER,832102.16,C1929438432,1204.0,0.0,C1111795873,0.0,832102.16,0.0
CASH_OUT,24611.65,C1367373623,0.0,0.0,C981825652,41068.75,65680.4,0.0
PAYMENT,5363.94,C836043332,13748.0,8384.06,M255140810,0.0,0.0,0.0
CASH_IN,315735.83,C799130636,289.0,316024.83,C1736402411,1759559.2,1407117.48,0.0
CASH_IN,33233.34,C1581696192,1039567.78,1072801.12,C147476255,235042.1,201808.77,0.0
PAYMENT,9961.29,C557065615,160051.0,150089.71,M1930100131,0.0,0.0,0.0
PAYMENT,16247.9,C409001833,0.0,0.0,M1588543912,0.0,0.0,0.0
CASH_OUT,181762.67,C1647535169,43004.48,0.0,C1414919255,869512.19,1051274.86,0.0
PAYMENT,1303.34,C1042404198,0.0,0.0,M229120696,0.0,0.0,0.0
PAYMENT,5235.12,C1000870223,0.0,0.0,M557559499,0.0,0.0,0.0
PAYMENT,25971.7,C979468573,21029.0,0.0,M957710758,0.0,0.0,0.0
CASH_OUT,210724.56,C1675032348,18981.0,0.0,C715679203,106045.9,316770.46,0.0
CASH_OUT,56037.54,C1771574174,0.0,0.0,C1092465037,2338502.7,2394540.24,0.0
PAYMENT,1403.75,C1955251433,6012.0,4608.25,M424371705,0.0,0.0,0.0
CASH_OUT,385212.88,C1758918884,40018.45,0.0,C456278962,1863093.34,2248485.38,0.0
CASH_OUT,248738.35,C581512277,0.0,0.0,C700743439,1911100.54,2159838.89,0.0
CASH_OUT,115378.2,C1354976386,0.0,0.0,C1420974988,209454.56,324832.75,0.0
PAYMENT,8122.81,C1376946447,0.0,0.0,M1549686417,0.0,0.0,0.0
CASH_OUT,42201.53,C1663392077,288192.98,245991.45,C1568115928,3156006.95,3198208.48,0.0
CASH_IN,192168.8,C1915774745,19905.0,212073.8,C2046163172,0.0,0.0,0.0
CASH_IN,65427.89,C552781522,5817604.94,5883032.83,C184545705,10034082.32,9968654.43,0.0
CASH_OUT,212000.41,C975078265,61695.0,0.0,C1344402571,890541.1,1102541.51,0.0
CASH_OUT,216488.19,C479599840,487153.32,270665.13,C683724759,445459.23,661947.42,0.0
TRANSFER,929042.44,C736570919,0.0,0.0,C1151706143,1664004.25,2593046.69,0.0
PAYMENT,13452.51,C1929219200,9052.0,0.0,M1740087942,0.0,0.0,0.0
PAYMENT,30811.7,C897219431,26232.0,0.0,M709096382,0.0,0.0,0.0
CASH_IN,72794.22,C1086707064,11067089.38,11139883.59,C1000374016,2145177.28,2072383.07,0.0
DEBIT,413.5,C494674818,311647.0,311233.5,C1063608678,551829.54,1292.46,0.0
CASH_IN,99856.79,C752752274,562812.85,662669.64,C915654221,139098.21,39241.42,0.0
CASH_OUT,55806.86,C1618885263,45841.0,0.0,C1774365495,579254.73,760052.81,0.0
CASH_IN,132216.82,C41443313,9823215.6,9955432.42,C636373603,315409.58,183192.76,0.0
CASH_OUT,58116.04,C759001158,219324.0,161207.96,C1898844248,0.0,58116.04,0.0
CASH_IN,22478.09,C926718145,4733969.45,4756447.55,C1966473805,6832490.86,6810012.77,0.0
PAYMENT,7452.74,C1982535302,0.0,0.0,M1231084749,0.0,0.0,0.0
CASH_OUT,335769.68,C358735392,0.0,0.0,C1647449430,1602382.69,1938152.37,0.0
PAYMENT,2115.55,C251691978,0.0,0.0,M660673858,0.0,0.0,0.0
PAYMENT,9780.9,C2059115192,0.0,0.0,M519690146,0.0,0.0,0.0
PAYMENT,6258.05,C1174993836,0.0,0.0,M1740580976,0.0,0.0,0.0
CASH_OUT,203660.63,C530858470,0.0,0.0,C1409402536,1140144.74,1343805.38,0.0
CASH_OUT,180710.56,C1773906136,274921.0,94210.44,C1458744398,416442.03,597152.58,0.0
CASH_OUT,2716.62,C750938940,5775.0,3058.38,C828995277,1563100.45,1565817.07,0.0
CASH_OUT,159577.43,C1816862643,13007.0,0.0,C779894845,1050076.01,1790798.63,0.0
CASH_IN,179878.44,C2016301232,572079.35,751957.79,C961606134,249626.77,69748.33,0.0
TRANSFER,115001.49,C1548916477,0.0,0.0,C276672982,537301.4,652302.89,0.0
PAYMENT,2960.32,C1284462305,1743941.19,1740980.86,M969120037,0.0,0.0,0.0
CASH_OUT,34306.07,C1514636660,0.0,0.0,C1751033573,427785.13,462091.21,0.0
CASH_OUT,118691.84,C853610444,6965.0,0.0,C1291976855,123634.0,242325.84,0.0
CASH_IN,104950.8,C716616104,1821740.48,1926691.28,C1000909769,358325.83,464600.62,0.0
CASH_IN,78537.19,C1323496171,5332403.69,5410940.88,C192459520,7684523.52,7605986.33,0.0
CASH_OUT,377096.76,C1896060057,337324.0,0.0,C204972098,0.0,377096.76,0.0
TRANSFER,543664.62,C703003497,0.0,0.0,C296230320,4026861.74,4570526.36,0.0
PAYMENT,7330.79,C1770990313,0.0,0.0,M977139825,0.0,0.0,0.0
CASH_OUT,79908.79,C1387565378,0.0,0.0,C1012789227,1934945.93,2014854.71,0.0
CASH_IN,88303.31,C1383538822,5679708.18,5768011.49,C1517380884,5305912.21,5217608.9,0.0
PAYMENT,714.05,C869958960,29839.0,29124.95,M1058945415,0.0,0.0,0.0
PAYMENT,22964.29,C297506677,158775.21,135810.92,M1944995539,0.0,0.0,0.0
PAYMENT,9527.05,C1612168528,0.0,0.0,M1359728887,0.0,0.0,0.0
TRANSFER,270559.24,C1693299027,247915.53,0.0,C280763704,1451739.21,1722298.45,0.0
PAYMENT,4339.8,C508515422,734243.99,729904.19,M749471651,0.0,0.0,0.0
PAYMENT,4411.19,C935606602,11561.0,7149.81,M355197910,0.0,0.0,0.0
CASH_OUT,105316.57,C1814893134,0.0,0.0,C634440506,117634.01,154628.64,0.0
CASH_IN,83624.89,C505917732,3880060.94,3963685.83,C433219288,164708.61,81083.72,0.0
CASH_OUT,163209.18,C586596392,168.0,0.0,C137452059,986253.53,1149462.71,0.0
CASH_OUT,44633.06,C1851000154,9750.21,0.0,C545072232,3917209.54,3961842.6,0.0
PAYMENT,14029.93,C455345278,18271.8,4241.87,M1991438258,0.0,0.0,0.0
CASH_OUT,239224.01,C975496155,21426.0,0.0,C832655051,286744.58,525968.59,0.0
TRANSFER,1080573.61,C837164047,2980.26,0.0,C928023753,4146772.4,5227346.01,0.0
PAYMENT,854.34,C828824360,0.0,0.0,M727542516,0.0,0.0,0.0
CASH_OUT,281881.05,C1625867491,32297.0,0.0,C1343217730,31415.21,313296.26,0.0
CASH_OUT,124260.59,C166734863,0.0,0.0,C158531588,264441.8,388702.39,0.0
TRANSFER,1105998.11,C1837109688,0.0,0.0,C1032628517,1471393.1,2577391.21,0.0
PAYMENT,31130.04,C688281574,243216.41,212086.37,M489344483,0.0,0.0,0.0
CASH_OUT,349404.26,C1631014306,10457.0,0.0,C1945388459,0.0,349404.26,0.0
CASH_IN,267687.19,C1808390674,16190861.88,16458549.07,C1375542023,1612621.69,1344934.49,0.0
CASH_OUT,143927.59,C4718612,6292.0,0.0,C865628377,7175704.74,7319632.33,0.0
CASH_OUT,3344.13,C542485718,794007.0,790662.87,C880855483,0.0,3344.13,0.0
PAYMENT,784.09,C477188898,531.0,0.0,M1194011513,0.0,0.0,0.0
CASH_IN,270424.59,C1880361968,3010334.51,3280759.1,C371493653,3087638.24,2817213.65,0.0
CASH_IN,299479.94,C1951245957,0.0,299479.94,C2010664081,86814.89,179243.2,0.0
CASH_IN,232150.85,C1430267048,12981545.77,13213696.61,C825868138,282863.07,50712.23,0.0
PAYMENT,22497.21,C1829510289,0.0,0.0,M1651684860,0.0,0.0,0.0
TRANSFER,437786.38,C454436549,0.0,0.0,C765439757,4082646.04,4520432.41,0.0
PAYMENT,10604.15,C1400836213,69795.0,59190.85,M557271022,0.0,0.0,0.0
CASH_OUT,169305.7,C995412514,282013.98,112708.27,C1316560467,4652800.73,5034706.72,0.0
CASH_OUT,158399.53,C1205960490,0.0,0.0,C1104871557,1318335.78,1476735.32,0.0
CASH_IN,41058.57,C344736582,42129.0,83187.57,C1135333103,0.0,0.0,0.0
PAYMENT,7822.64,C577371956,0.0,0.0,M1136711873,0.0,0.0,0.0
CASH_OUT,183628.15,C769066684,0.0,0.0,C1433796160,388285.9,571914.05,0.0
TRANSFER,694393.95,C62100320,0.0,0.0,C856356975,1181542.7,1875936.65,0.0
CASH_IN,256810.14,C1985111975,2008281.02,2265091.15,C262007958,269041.15,12231.01,0.0
CASH_OUT,67972.89,C495960355,0.0,0.0,C349741001,252062.06,320034.95,0.0
CASH_IN,122840.49,C389647228,8340979.99,8463820.48,C1437403880,614159.26,491318.77,0.0
CASH_OUT,205409.63,C2133164296,74904.0,0.0,C1365887271,298681.1,504090.73,0.0
TRANSFER,1448343.39,C1648446541,0.0,0.0,C605619427,7320978.07,8714606.85,0.0
CASH_OUT,114582.53,C1491846963,0.0,0.0,C739340707,504032.11,938236.76,0.0
CASH_OUT,94556.65,C1463659869,1824.0,0.0,C1042956212,615884.29,710440.94,0.0
PAYMENT,2898.76,C52769749,0.0,0.0,M817286438,0.0,0.0,0.0
DEBIT,1243.83,C143198079,38.0,0.0,C1278321467,333899.98,335143.81,0.0
PAYMENT,9825.64,C1915878880,69790.76,59965.12,M1673461921,0.0,0.0,0.0
CASH_OUT,177233.27,C1232836917,5135.0,0.0,C1010174256,0.0,177233.27,0.0
CASH_OUT,269998.1,C1018530451,14709.0,0.0,C2118169723,0.0,269998.1,0.0
CASH_OUT,166934.61,C1902455349,0.0,0.0,C1822964818,3770133.13,3937067.74,0.0
PAYMENT,3482.04,C506785948,0.0,0.0,M497339658,0.0,0.0,0.0
CASH_OUT,35139.33,C636219241,0.0,0.0,C2094462801,1653642.19,1688781.52,0.0
CASH_OUT,26931.47,C1044822326,72528.0,45596.53,C1211062565,8036993.38,8063924.85,0.0
CASH_OUT,354711.7,C1501275971,0.0,0.0,C724728981,945690.19,1300401.89,0.0
CASH_IN,255038.95,C811298668,10959.0,265997.95,C1140645747,2176582.54,1921543.6,0.0
PAYMENT,1106.17,C97308318,33363.55,32257.38,M403004065,0.0,0.0,0.0
PAYMENT,1767.1,C53833464,20339.0,18571.9,M1629330177,0.0,0.0,0.0
CASH_OUT,23560.37,C1961834011,41046.71,17486.34,C310584194,43992.81,67553.19,0.0
CASH_IN,200342.64,C844219394,228123.07,428465.72,C1165628746,1312791.61,1112448.96,0.0
PAYMENT,5368.77,C676603843,38127.42,32758.64,M418205860,0.0,0.0,0.0
CASH_IN,79836.46,C1902015004,3170767.3,3250603.76,C1520522445,101676.79,21840.33,0.0
CASH_IN,44150.29,C1596769009,3697076.28,3741226.56,C1413677222,7684171.35,7640021.06,0.0
CASH_IN,394569.21,C2144802777,80241.0,474810.21,C367205316,7290456.56,6895887.35,0.0
PAYMENT,16318.47,C319971016,29765.0,13446.53,M851525664,0.0,0.0,0.0
CASH_IN,168385.43,C1115837107,1741688.44,1910073.87,C105075751,375286.38,206900.95,0.0
PAYMENT,8104.99,C145485940,7957.54,0.0,M903262864,0.0,0.0,0.0
CASH_OUT,241332.54,C1124963757,2093.0,0.0,C648784333,0.0,241332.54,0.0
PAYMENT,7245.71,C101359465,0.0,0.0,M1906038588,0.0,0.0,0.0
CASH_OUT,62484.7,C1466471189,166.0,0.0,C395105297,0.0,62484.7,0.0
CASH_IN,168320.79,C2034115431,148312.0,316632.79,C26209245,758378.43,520716.23,0.0
PAYMENT,15260.52,C1942637996,0.0,0.0,M506090309,0.0,0.0,0.0
TRANSFER,1553597.24,C1358698127,0.0,0.0,C357028200,2987807.46,4541404.71,0.0
PAYMENT,10561.56,C1976357510,29968.0,19406.44,M1480723656,0.0,0.0,0.0
PAYMENT,7631.65,C1203848844,20302.0,12670.35,M1598295848,0.0,0.0,0.0
CASH_OUT,193865.05,C1176536637,0.0,0.0,C1714970840,429673.77,623538.82,0.0
PAYMENT,6063.31,C713089841,0.0,0.0,M20074469,0.0,0.0,0.0
